primaryAccession	start	stop	path	organism_name	taxid
KX011115	3555	7909	"Eukaryota;SAR;Rhizaria;Cercozoa;Phytomyxea;Plasmodiophora;"	Plasmodiophora brassicae	12035
KX013545	63453	67020	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Cymbomonas tetramitiformis	26900
KX013547	24153	26808	"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;"	Pyramimonas parkeae	1255
KX015964	1	3760	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Lophotrochozoa;Mollusca;Gastropoda;"	Apoecus ramelauensis	28793
KX022484	1	2176	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;"	Neisseria sp. KH2364	27997
KX026666	2443	5751	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Myxozoa;Myxosporea;Bivalvulida;"	Ceratonova sp. 'Lake Erie'	28890
KX028885	587128	590307	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Cocos nucifera (coconut palm)	26900
KX055938	1	2250	"Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Nostoc PCC-7524;"	Anabaena sphaerica PUM-KM-MT-GRI	26962
KX058323	82132	84987	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Ulva linza	26900
KX060598	4988	9768	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Lophotrochozoa;Platyhelminthes;Cestoda;Eucestoda;Bothriocephalidea;"	Schyzocotyle nayarensis	28814
KX061891	7498	12494	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Deuterostomia;Chordata;Vertebrata;Gnathostomata;Euteleostomi;"	Callithrix jacchus (white-tufted-ear marmoset)	28563
KX063950	3641	6989	"Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;"	Archibaccharis asperifolia	11715
KX064030	3984	7332	"Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;"	Soliva sessilis	11715
KX086308	1	2128	"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae;Neisseria;"	Neisseria sp. 10022	27997
KX094394	1	2713	"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;"	Xanthomonas theicola	1710
KX094399	102027	104929	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Amaranthus tricolor	26900
KX131180	196846	201817	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Hariotina sp. MMOGRB0030F	26900
KX145612	1	2761	"Eukaryota;Archaeplastida;Rhodophyceae;Florideophycidae;"	Chondria scintillans	11728
KX145617	1	2749	"Eukaryota;Archaeplastida;Rhodophyceae;Florideophycidae;"	Chondrophycus sp.	11728
KX145626	1	2737	"Eukaryota;Archaeplastida;Rhodophyceae;Florideophycidae;"	Laurencia sp.	11728
KX145627	1	2736	"Eukaryota;Archaeplastida;Rhodophyceae;Florideophycidae;"	Laurencia majuscula	11728
KX145630	1	2741	"Eukaryota;Archaeplastida;Rhodophyceae;Florideophycidae;"	Ohelopapa flexilis	11728
KX145631	1	2750	"Eukaryota;Archaeplastida;Rhodophyceae;Florideophycidae;"	Osmundea hybrida	11728
KX145632	1	2749	"Eukaryota;Archaeplastida;Rhodophyceae;Florideophycidae;"	Osmundea osmunda	11728
KX145633	1	2747	"Eukaryota;Archaeplastida;Rhodophyceae;Florideophycidae;"	Osmundea ramosissima	11728
KX145640	1	2703	"Eukaryota;Archaeplastida;Rhodophyceae;Florideophycidae;"	Palisada crustiformans	11728
KX145643	1	2705	"Eukaryota;Archaeplastida;Rhodophyceae;Florideophycidae;"	Yuzurua sp.	11728
KX163081	1	3273	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Myxozoa;Myxosporea;Multivalvulida;"	Kudoa igami	28891
KX163083	1	3323	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Myxozoa;Myxosporea;Multivalvulida;"	Kudoa ogawai	28891
KX163084	1	3278	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Myxozoa;Myxosporea;Multivalvulida;"	Kudoa shiomitsui	28891
KX163085	1	3080	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Myxozoa;"	Kudoa yasunagai	28888
KX171420	105748	108556	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Tacca chantrieri	26900
KX171637	303405	306687	"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;"	Ophioglossum californicum	1255
KX171638	121334	124578	"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;"	Psilotum nudum	1255
KX230834	129078	132096	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Pogostemon cablin (patchouli)	26900
KX247284	27183	30063	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Dasya binghamiae	26900
KX256185	9006	11811	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Tsuga ulleungensis	26900
KX258651	106679	109488	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Sinadoxa corydalifolia	26900
KX258660	81561	84375	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Schizaea elegans	26900
KX258661	79677	82494	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Schizaea pectinata	26900
KX267771	85937	88878	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Pelargonium endlicherianum	26900
KX267772	82443	85383	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Pelargonium quinquelobatum	26900
KX267773	80096	82994	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Pelargonium spinosum	26900
KX270758	26513	29572	"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;"	Cynomorium coccineum	1255
KX278743	1	2219	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;"	Anomala vallisneria	28641
KX278754	1	2359	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;"	Anomala volsellata	28641
KX278757	1	2313	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;"	Anomala testaceipennis	28641
KX278765	1	2357	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;"	Anomala hoppi	28641
KX278769	1	2344	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;"	Platycoelia humeralis	28641
KX278775	1	2210	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;"	Anomala semicincta	28641
KX284709	136255	139134	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Rhodymenia pseudopalmata	26900
KX284710	124936	127815	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Riquetophycus sp.	26900
KX284711	124492	127372	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Schimmelmannia schousboei	26900
KX284712	120428	123307	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Schizymenia dubyi	26900
KX284713	136026	138907	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Sebdenia flabellata	26900
KX284715	133162	136039	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Ahnfeltia plicata	26900
KX284716	154934	157814	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Apophlaea sinclairii	26900
KX284717	121680	124559	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Asparagopsis taxiformis	26900
KX284718	62487	65362	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Bangiopsis subsimplex	26900
KX284719	117899	120758	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Ceramium japonicum	26900
KX284720	126608	129478	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Porphyridium sordidum	26900
KX284721	96132	99008	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Erythrotrichia carnea	26900
KX284722	123764	126639	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Gracilariopsis chorda	26900
KX284723	163563	166448	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Hildenbrandia rivularis	26900
KX284724	153603	156488	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Hildenbrandia rubra	26900
KX284725	127556	130438	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Kumanoa americana	26900
KX284727	117308	120183	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Plocamium cartilagineum	26900
KX289331	2260	5607	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Dothideomycetes;Capnodiales;Capnodiaceae;Leptoxyphium;"	Leptoxyphium fumago	29005
KX289922	105040	107843	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Caragana microphylla	26900
KX306821	5001	10504	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Rhexinema sarcinoideum	26900
KX306824	9895	12797	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Gloeotilopsis planctonica	26900
KX306884	246224	249212	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Nitella hyalina	26900
KX356017	1	3678	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Diptera;"	Lutzomyia trinidadensis	28651
KX356018	1	3732	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Diptera;"	Trichopygomyia trichopyga	28651
KX356019	1	3756	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Diptera;"	Brumptomyia travassosi	28651
KX356020	1	3697	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Diptera;"	Psychodopygus squamiventris maripaensis	28651
KX356021	1	3712	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Diptera;"	Sciopemyia fluviatilis	28651
KX356022	1	3750	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Diptera;"	Evandromyia infraspinosa	28651
KX356023	1	3721	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;"	Viannamyia furcata	28641
KX356024	1	3694	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;"	Trichophoromyia ininii	28641
KX356025	1	3700	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;"	Nyssomyia flaviscutellata	28641
KX356026	1	3741	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;"	Pressatia choti	28641
KX356027	1	3722	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Diptera;"	Micropygomyia chassigneti	28651
KX356028	1	3695	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;Neoptera;Diptera;"	Micropygomyia cayennensis	28651
KX356029	1	3719	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;"	Psathyromyia aragaoi	28641
KX371914	1	3369	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Eurotiomycetes;Onygenales;"	Nannizziopsis guarroi	29077
KX397346	1	2677	"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Halomonas;"	Pistricoccus aurantiacus	28233
KX426215	107468	110277	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Pouteria campechiana	26900
KX431311	1	3168	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;Insecta;Pterygota;"	Bothrogonia ferruginea	28641
KX444581	1	4214	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;Eumalacostraca;Eucarida;"	Astacopsis gouldi	28611
KX444582	1	4177	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;"	Astacus leptodactylus (narrow-clawed crayfish)	28609
KX444583	1	4152	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;"	Austropotamobius pallipes (white-clawed crayfish)	28609
KX444585	1	4311	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;"	Cambaroides dauricus	28609
KX444586	1	4337	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;"	Cambaroides japonicus	28609
KX444587	1	4754	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;Eumalacostraca;Eucarida;"	Cherax quadricarinatus	28611
KX444588	1	4249	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;"	Cambarus robustus	28609
KX444589	1	4233	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;"	Cambaroides schrenckii	28609
KX444592	1	4744	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;Eumalacostraca;Eucarida;"	Geocharax gracilis	28611
KX444593	1	4420	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;Eumalacostraca;Eucarida;"	Gramastacus lacus	28611
KX444594	1	4777	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;"	Metanephrops sibogae (Siboga lobster)	28609
KX444595	1	4629	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;"	Nephrops norvegicus (Norway lobster)	28609
KX444596	1	4308	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;"	Faxonius limosus (spinycheek crayfish)	28609
KX444598	1	4211	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;"	Procambarus acutus	28609
KX444599	1	4144	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;"	Procambarus clarkii (red swamp crayfish)	28609
KX450876	136217	139217	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Pyrus pyrifolia	26900
KX462129	118111	121326	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Adenophora divaricata	26900
KX462131	117068	120300	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Adenophora stricta	26900
KX470710	1	4255	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Crustacea;Malacostraca;"	Cambaroides similis	28609
KX500026	1	3498	"Eukaryota;SAR;Stramenopiles;Incertae Sedis;Developayella;"	Develorapax marinus	12095
KX503765	1	2524	"Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;"	Zamia erosa	11715
KX507373	113216	116254	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Oedocladium carolinianum	26900
KX512875	1	2176	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Pezizomycotina;Lecanoromycetes;Peltigerales;"	Tetramelas chloroleucus	29114
KX522674	2774	6167	"Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;"	Spondias tuberosa	11715
KX525588	24400	27285	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Mastocarpus papillatus	26900
KX545367	639769	642771	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Hesperelaea palmeri	26900
KX572149	103355	106163	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Lagerstroemia speciosa	26900
KX578028	35030	38370	"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;"	Orthotrichum bicolor	1255
KX601051	184118	187000	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Gracilaria firma	26900
KX611830	31749	34503	"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;"	Paramoeba pemaquidensis	1255
KX619437	72799	75681	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Toxarium undulatum	26900
KX665471	1	3249	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;"	Clytia hummelincki	28882
KX665472	1	3266	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;"	Obeliida sp. USNM 1420678	28882
KX665473	1	3281	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;"	Clytia sp. 2 AFC-2016	28882
KX665474	1	2983	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;"	Orthopyxis sp. 2 AFC-2016	28878
KX665475	1	3275	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;"	Orthopyxis sp. 1 AFC-2016	28878
KX665485	1	3245	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;"	Obelia geniculata (knotted thread hydroid)	28878
KX665495	1	3294	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;"	Clytia hemisphaerica	28882
KX665496	1	3291	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;"	Laomedea calceolifera	28882
KX665498	1	3295	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;"	Obelia longissima	28882
KX665500	1	2941	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;"	Campanularia hincksii	28882
KX665501	1	3273	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;"	Laomedea angulata	28882
KX665504	1	2981	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;"	Orthopyxis caliculata	28878
KX665506	1	3281	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;"	Clytia gracilis	28882
KX665507	1	3264	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;"	Obelia bidentata	28882
KX665509	1	3278	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;"	Clytia sp. 3 AFC-2016	28882
KX665510	1	2979	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;"	Orthopyxis crenata	28878
KX665516	1	3270	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;"	Clytia elsaeoswaldae	28878
KX665518	1	2531	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;"	Orthopyxis sargassicola	28882
KX665519	1	3229	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;"	Clytia linearis	28882
KX665520	1	2983	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;"	Silicularia rosea	28882
KX665523	1	2978	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;"	Campanularia sp. MZUSP 2641	28878
KX665524	1	2986	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;"	Clytia sp. 1 AFC-2016	28882
KX665526	1	3307	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;"	Clytia noliformis	28882
KX665528	1	3278	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;Hydroidolina;Leptothecata;"	Obelia sp. MZUSP 3356	28882
KX665530	1	3299	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;"	Eucheilota sp. MZUSP 3367	28878
KX665533	1	3256	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Cnidaria;Hydrozoa;"	Obelia dichotoma (sea thread hydroid)	28878
KX673214	135850	138659	"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"	Intsia bijuga	26900
KX676509	1	2668	"Eukaryota;Archaeplastida;Rhodophyceae;Florideophycidae;"	Schmitzia hiscockiana	11728
KX709346	2438	5824	"Eukaryota;Archaeplastida;Chloroplastida;Charophyta;Phragmoplastophyta;"	Brassica nigra (black mustard)	11715
KX713355	1	2094	"Eukaryota;Amorphea;Obazoa;Opisthokonta;Holozoa;Choanozoa;Metazoa;Animalia;BCP clade;Bilateria;Protostomia;Lophotrochozoa;Mollusca;Bivalvia;Pteriomorphia;"	Acesta excavata	28786
